partsid,datalink,cfp,parents_partsid,totalcfp
P07761,postgresB,4.758,P02587,4.758
P07762,postgresC,9.359,P02587,9.359
P07763,postgresB,6.946,P02588,6.946
P07764,postgresB,2.973,P02588,2.973
P07765,postgresB,9.735,P02588,9.735
P07766,postgresA,4.609,P02589,4.609
P07767,postgresC,8.417,P02589,8.417
P07768,postgresC,3.663,P02589,3.663
P07769,postgresA,3.233,P02590,3.233
P07770,postgresB,2.395,P02590,2.395
P07771,postgresB,5.5,P02590,5.5
P07772,postgresC,2.752,P02591,2.752
P07773,postgresA,7.53,P02591,7.53
P07774,postgresA,9.583,P02591,9.583
P07775,postgresC,3.095,P02592,3.095
P07776,postgresA,2.602,P02592,2.602
P07777,postgresC,3.047,P02592,3.047
P07778,postgresC,1.04,P02593,1.04
P07779,postgresA,8.449,P02593,8.449
P07780,postgresB,9.91,P02593,9.91
P07781,postgresB,2.779,P02594,2.779
P07782,postgresB,4.07,P02594,4.07
P07783,postgresA,7.983,P02594,7.983
P07784,postgresA,8.211,P02595,8.211
P07785,postgresB,7.959,P02595,7.959
P07786,postgresB,9.42,P02595,9.42
P07787,postgresB,0.685,P02596,0.685
P07788,postgresA,5.825,P02596,5.825
P07789,postgresA,0.824,P02596,0.824
P07790,postgresB,2.776,P02597,2.776
P07791,postgresC,3.086,P02597,3.086
P07792,postgresA,5.089,P02597,5.089
P07793,postgresB,7.145,P02598,7.145
P07794,postgresC,2.861,P02598,2.861
P07795,postgresB,3.531,P02598,3.531
P07796,postgresC,9.095,P02599,9.095
P07797,postgresB,3.271,P02599,3.271
P07798,postgresC,4.489,P02599,4.489
P07799,postgresB,4.397,P02600,4.397
P07800,postgresA,9.245,P02600,9.245
P07801,postgresC,3.994,P02600,3.994
P07802,postgresC,3.792,P02601,3.792
P07803,postgresA,3.425,P02601,3.425
P07804,postgresA,0.489,P02601,0.489
P07805,postgresC,6.047,P02602,6.047
P07806,postgresC,7.187,P02602,7.187
P07807,postgresA,8.263,P02602,8.263
P07808,postgresA,6.882,P02603,6.882
P07809,postgresB,6.043,P02603,6.043
P07810,postgresA,1.339,P02603,1.339
P07811,postgresB,5.886,P02604,5.886
P07812,postgresA,5.855,P02604,5.855
P07813,postgresB,6.683,P02604,6.683
P07814,postgresC,9.508,P02605,9.508
P07815,postgresB,7.58,P02605,7.58
P07816,postgresA,9.435,P02605,9.435
P07817,postgresB,7.449,P02606,7.449
P07818,postgresC,6.003,P02606,6.003
P07819,postgresC,9.395,P02606,9.395
P07820,postgresA,4.571,P02607,4.571
P07821,postgresA,6.308,P02607,6.308
P07822,postgresC,8.288,P02607,8.288
P07823,postgresB,0.295,P02608,0.295
P07824,postgresA,6.816,P02608,6.816
P07825,postgresC,4.012,P02608,4.012
P07826,postgresC,5.956,P02609,5.956
P07827,postgresB,1.921,P02609,1.921
P07828,postgresC,4.719,P02609,4.719
P07829,postgresB,1.36,P02610,1.36
P07830,postgresA,7.831,P02610,7.831
P07831,postgresC,3.125,P02610,3.125
P07832,postgresB,7.39,P02611,7.39
P07833,postgresA,9.68,P02611,9.68
P07834,postgresC,3.508,P02611,3.508
P07835,postgresC,9.072,P02612,9.072
P07836,postgresA,4.579,P02612,4.579
P07837,postgresA,6.091,P02612,6.091
P07838,postgresB,7.774,P02613,7.774
P07839,postgresA,3.805,P02613,3.805
P07840,postgresC,0.938,P02613,0.938
P07841,postgresA,2.4,P02614,2.4
P07842,postgresA,7.399,P02614,7.399
P07843,postgresA,9.139,P02614,9.139
P07844,postgresA,8.965,P02615,8.965
P07845,postgresA,8.359,P02615,8.359
P07846,postgresB,0.513,P02615,0.513
P07847,postgresA,8.39,P02616,8.39
P07848,postgresB,9.969,P02616,9.969
P07849,postgresC,8.829,P02616,8.829
P07850,postgresB,0.396,P02617,0.396
P07851,postgresA,4.055,P02617,4.055
P07852,postgresC,1.51,P02617,1.51
P07853,postgresA,8.83,P02618,8.83
P07854,postgresA,6.801,P02618,6.801
P07855,postgresB,2.182,P02618,2.182
P07856,postgresB,8.629,P02619,8.629
P07857,postgresA,9.436,P02619,9.436
P07858,postgresC,3.619,P02619,3.619
P07859,postgresB,5.182,P02620,5.182
P07860,postgresB,5.671,P02620,5.671
P07861,postgresA,4.596,P02620,4.596
P07862,postgresA,9.293,P02621,9.293
P07863,postgresA,5.552,P02621,5.552
P07864,postgresA,0.215,P02621,0.215
P07865,postgresB,9.787,P02622,9.787
P07866,postgresB,4.047,P02622,4.047
P07867,postgresC,5.936,P02622,5.936
P07868,postgresB,4.922,P02623,4.922
P07869,postgresA,5.18,P02623,5.18
P07870,postgresC,5.895,P02623,5.895
P07871,postgresC,9.657,P02624,9.657
P07872,postgresB,5.657,P02624,5.657
P07873,postgresB,5.689,P02624,5.689
P07874,postgresA,0.857,P02625,0.857
P07875,postgresB,4.866,P02625,4.866
P07876,postgresA,7.275,P02625,7.275
P07877,postgresB,8.787,P02626,8.787
P07878,postgresB,2.242,P02626,2.242
P07879,postgresA,3.294,P02626,3.294
P07880,postgresA,9.456,P02627,9.456
P07881,postgresC,7.323,P02627,7.323
P07882,postgresC,1.318,P02627,1.318
P07883,postgresA,3.693,P02628,3.693
P07884,postgresC,0.156,P02628,0.156
P07885,postgresB,9.665,P02628,9.665
P07886,postgresA,5.43,P02629,5.43
P07887,postgresC,9.298,P02629,9.298
P07888,postgresB,8.94,P02629,8.94
P07889,postgresB,6.565,P02630,6.565
P07890,postgresB,1.749,P02630,1.749
P07891,postgresC,1.137,P02630,1.137
P07892,postgresA,1.794,P02631,1.794
P07893,postgresA,1.403,P02631,1.403
P07894,postgresC,4.24,P02631,4.24
P07895,postgresB,0.258,P02632,0.258
P07896,postgresA,7.923,P02632,7.923
P07897,postgresB,6.888,P02632,6.888
P07898,postgresC,2.366,P02633,2.366
P07899,postgresB,5.536,P02633,5.536
P07900,postgresC,4.64,P02633,4.64
P07901,postgresC,2.204,P02634,2.204
P07902,postgresA,3.843,P02634,3.843
P07903,postgresA,3.916,P02634,3.916
P07904,postgresC,6.852,P02635,6.852
P07905,postgresB,5.792,P02635,5.792
P07906,postgresA,7.29,P02635,7.29
P07907,postgresA,5.664,P02636,5.664
P07908,postgresB,3.274,P02636,3.274
P07909,postgresA,9.002,P02636,9.002
P07910,postgresC,8.766,P02637,8.766
P07911,postgresA,5.206,P02637,5.206
P07912,postgresB,6.026,P02637,6.026
P07913,postgresA,5.31,P02638,5.31
P07914,postgresA,7.042,P02638,7.042
P07915,postgresB,0.766,P02638,0.766
P07916,postgresC,1.01,P02639,1.01
P07917,postgresC,0.458,P02639,0.458
P07918,postgresC,1.931,P02639,1.931
P07919,postgresB,7.596,P02640,7.596
P07920,postgresC,9.19,P02640,9.19
P07921,postgresB,7.234,P02640,7.234
P07922,postgresC,6.391,P02641,6.391
P07923,postgresC,7.333,P02641,7.333
P07924,postgresB,0.027,P02641,0.027
P07925,postgresC,3.181,P02642,3.181
P07926,postgresB,4.409,P02642,4.409
P07927,postgresC,8.301,P02642,8.301
P07928,postgresB,1.831,P02643,1.831
P07929,postgresB,6.923,P02643,6.923
P07930,postgresC,6.654,P02643,6.654
P07931,postgresA,5.414,P02644,5.414
P07932,postgresB,1.077,P02644,1.077
P07933,postgresA,1.665,P02644,1.665
P07934,postgresA,6.609,P02645,6.609
P07935,postgresC,9.787,P02645,9.787
P07936,postgresA,2.017,P02645,2.017
P07937,postgresA,1.397,P02646,1.397
P07938,postgresC,1.734,P02646,1.734
P07939,postgresC,1.501,P02646,1.501
P07940,postgresB,3.705,P02647,3.705
P07941,postgresC,1.675,P02647,1.675
P07942,postgresB,4.268,P02647,4.268
P07943,postgresA,5.71,P02648,5.71
P07944,postgresA,7.143,P02648,7.143
P07945,postgresB,6.457,P02648,6.457
P07946,postgresB,9.718,P02649,9.718
P07947,postgresA,2.876,P02649,2.876
P07948,postgresC,9.307,P02649,9.307
P07949,postgresB,9.862,P02650,9.862
P07950,postgresA,7.028,P02650,7.028
P07951,postgresA,0.569,P02650,0.569
P07952,postgresC,6.167,P02651,6.167
P07953,postgresB,3.04,P02651,3.04
P07954,postgresC,0.076,P02651,0.076
P07955,postgresA,1.022,P02652,1.022
P07956,postgresA,7.619,P02652,7.619
P07957,postgresA,3.606,P02652,3.606
P07958,postgresC,7.87,P02653,7.87
P07959,postgresC,1.031,P02653,1.031
P07960,postgresA,1.358,P02653,1.358
P07961,postgresA,8.887,P02654,8.887
P07962,postgresA,4.909,P02654,4.909
P07963,postgresA,0.969,P02654,0.969
P07964,postgresC,2.679,P02655,2.679
P07965,postgresA,9.891,P02655,9.891
P07966,postgresA,6.683,P02655,6.683
P07967,postgresC,5.08,P02656,5.08
P07968,postgresA,0.983,P02656,0.983
P07969,postgresC,7.286,P02656,7.286
P07970,postgresC,0.725,P02657,0.725
P07971,postgresC,2.914,P02657,2.914
P07972,postgresC,6.599,P02657,6.599
P07973,postgresA,6.465,P02658,6.465
P07974,postgresA,0.367,P02658,0.367
P07975,postgresB,4.013,P02658,4.013
P07976,postgresA,2.859,P02659,2.859
P07977,postgresA,2.988,P02659,2.988
P07978,postgresB,7.345,P02659,7.345
P07979,postgresA,1.736,P02660,1.736
P07980,postgresB,9.201,P02660,9.201
P07981,postgresB,4.255,P02660,4.255
P07982,postgresA,7.049,P02661,7.049
P07983,postgresC,3.869,P02661,3.869
P07984,postgresC,0.22,P02661,0.22
P07985,postgresB,8.957,P02662,8.957
P07986,postgresA,2.432,P02662,2.432
P07987,postgresA,3.88,P02662,3.88
P07988,postgresA,2.707,P02663,2.707
P07989,postgresA,9.108,P02663,9.108
P07990,postgresA,1.361,P02663,1.361
P07991,postgresB,3.232,P02664,3.232
P07992,postgresC,2.885,P02664,2.885
P07993,postgresC,9.84,P02664,9.84
P07994,postgresA,8.783,P02665,8.783
P07995,postgresC,8.822,P02665,8.822
P07996,postgresB,1.043,P02665,1.043
P07997,postgresA,7.489,P02666,7.489
P07998,postgresA,5.798,P02666,5.798
P07999,postgresA,3.157,P02666,3.157
P08000,postgresB,1.17,P02667,1.17
P08001,postgresB,4.781,P02667,4.781
P08002,postgresC,9.24,P02667,9.24
P08003,postgresB,7.755,P02668,7.755
P08004,postgresC,1.245,P02668,1.245
P08005,postgresC,4.067,P02668,4.067
P08006,postgresA,5.106,P02669,5.106
P08007,postgresA,1.747,P02669,1.747
P08008,postgresA,9.431,P02669,9.431
P08009,postgresC,2.442,P02670,2.442
P08010,postgresA,6.464,P02670,6.464
P08011,postgresC,5.881,P02670,5.881
P08012,postgresB,3.318,P02671,3.318
P08013,postgresA,2.526,P02671,2.526
P08014,postgresB,6.615,P02671,6.615
P08015,postgresB,2.223,P02672,2.223
P08016,postgresA,6.815,P02672,6.815
P08017,postgresC,8.839,P02672,8.839
P08018,postgresC,4.216,P02673,4.216
P08019,postgresC,3.834,P02673,3.834
P08020,postgresA,9.529,P02673,9.529
P08021,postgresB,1.25,P02674,1.25
P08022,postgresB,7.834,P02674,7.834
P08023,postgresC,9.126,P02674,9.126
P08024,postgresC,5.305,P02675,5.305
P08025,postgresA,4.392,P02675,4.392
P08026,postgresA,4.281,P02675,4.281
P08027,postgresC,6.288,P02676,6.288
P08028,postgresB,1.933,P02676,1.933
P08029,postgresC,1.084,P02676,1.084
P08030,postgresB,8.014,P02677,8.014
P08031,postgresC,0.184,P02677,0.184
P08032,postgresA,2.903,P02677,2.903
P08033,postgresA,2.175,P02678,2.175
P08034,postgresA,5.196,P02678,5.196
P08035,postgresC,7.947,P02678,7.947
P08036,postgresC,6.777,P02679,6.777
P08037,postgresC,7.406,P02679,7.406
P08038,postgresA,5.244,P02679,5.244
P08039,postgresA,0.064,P02680,0.064
P08040,postgresC,5.627,P02680,5.627
P08041,postgresB,6.659,P02680,6.659
P08042,postgresB,0.715,P02681,0.715
P08043,postgresA,5.892,P02681,5.892
P08044,postgresB,8.655,P02681,8.655
P08045,postgresA,6.638,P02682,6.638
P08046,postgresB,2.688,P02682,2.688
P08047,postgresB,5.95,P02682,5.95
P08048,postgresA,9.568,P02683,9.568
P08049,postgresA,4.256,P02683,4.256
P08050,postgresB,1.887,P02683,1.887
P08051,postgresC,0.347,P02684,0.347
P08052,postgresC,0.578,P02684,0.578
P08053,postgresA,4.747,P02684,4.747
P08054,postgresC,6.388,P02685,6.388
P08055,postgresB,5.28,P02685,5.28
P08056,postgresA,6.723,P02685,6.723
P08057,postgresC,2.118,P02686,2.118
P08058,postgresB,4.564,P02686,4.564
P08059,postgresA,0.058,P02686,0.058
P08060,postgresB,3.174,P02687,3.174
P08061,postgresA,1.644,P02687,1.644
P08062,postgresC,0.859,P02687,0.859
P08063,postgresA,0.393,P02688,0.393
P08064,postgresC,5.272,P02688,5.272
P08065,postgresA,9.601,P02688,9.601
P08066,postgresA,5.751,P02689,5.751
P08067,postgresA,9.31,P02689,9.31
P08068,postgresC,1.288,P02689,1.288
P08069,postgresA,8.767,P02690,8.767
P08070,postgresC,2.163,P02690,2.163
P08071,postgresC,7.185,P02690,7.185
P08072,postgresC,4.698,P02691,4.698
P08073,postgresA,0.125,P02691,0.125
P08074,postgresB,1.497,P02691,1.497
P08075,postgresA,6.037,P02692,6.037
P08076,postgresA,4.881,P02692,4.881
P08077,postgresB,7.839,P02692,7.839
P08078,postgresC,1.278,P02693,1.278
P08079,postgresB,3.861,P02693,3.861
P08080,postgresB,4.754,P02693,4.754
P08081,postgresB,2.962,P02694,2.962
P08082,postgresC,3.365,P02694,3.365
P08083,postgresC,8.2,P02694,8.2
P08084,postgresC,5.488,P02695,5.488
P08085,postgresA,6.044,P02695,6.044
P08086,postgresB,9.288,P02695,9.288
P08087,postgresB,4.009,P02696,4.009
P08088,postgresA,9.901,P02696,9.901
P08089,postgresB,6.969,P02696,6.969
P08090,postgresA,9.731,P02697,9.731
P08091,postgresA,1.212,P02697,1.212
P08092,postgresA,5.562,P02697,5.562
P08093,postgresC,1.351,P02698,1.351
P08094,postgresC,9.48,P02698,9.48
P08095,postgresB,0.656,P02698,0.656
P08096,postgresA,8.632,P02699,8.632
P08097,postgresB,5.024,P02699,5.024
P08098,postgresB,7.535,P02699,7.535
P08099,postgresB,3.341,P02700,3.341
P08100,postgresA,1.318,P02700,1.318
P08101,postgresC,4.891,P02700,4.891
P08102,postgresA,2.41,P02701,2.41
P08103,postgresC,1.73,P02701,1.73
P08104,postgresA,0.966,P02701,0.966
P08105,postgresA,6.541,P02702,6.541
P08106,postgresB,9.816,P02702,9.816
P08107,postgresA,3.73,P02702,3.73
P08108,postgresA,0.226,P02703,0.226
P08109,postgresA,7.694,P02703,7.694
P08110,postgresA,6.465,P02703,6.465
P08111,postgresB,0.573,P02704,0.573
P08112,postgresA,4.865,P02704,4.865
P08113,postgresC,1.078,P02704,1.078
P08114,postgresB,1.608,P02705,1.608
P08115,postgresA,9.888,P02705,9.888
P08116,postgresB,5.618,P02705,5.618
P08117,postgresC,9.328,P02706,9.328
P08118,postgresC,7.371,P02706,7.371
P08119,postgresB,4.617,P02706,4.617
P08120,postgresA,8.964,P02707,8.964
P08121,postgresA,0.218,P02707,0.218
P08122,postgresC,6.86,P02707,6.86
P08123,postgresA,3.002,P02708,3.002
P08124,postgresC,1.694,P02708,1.694
P08125,postgresB,8.016,P02708,8.016
P08126,postgresC,6.512,P02709,6.512
P08127,postgresA,2.837,P02709,2.837
P08128,postgresC,6.363,P02709,6.363
P08129,postgresB,6.146,P02710,6.146
P08130,postgresC,7.581,P02710,7.581
P08131,postgresA,9.973,P02710,9.973
P08132,postgresB,3.572,P02711,3.572
P08133,postgresB,8.791,P02711,8.791
P08134,postgresB,4.516,P02711,4.516
P08135,postgresB,0.093,P02712,0.093
P08136,postgresB,6.224,P02712,6.224
P08137,postgresC,9.474,P02712,9.474
P08138,postgresC,8.428,P02713,8.428
P08139,postgresB,5.387,P02713,5.387
P08140,postgresB,5.609,P02713,5.609
P08141,postgresA,8.263,P02714,8.263
P08142,postgresB,2.388,P02714,2.388
P08143,postgresC,4.192,P02714,4.192
P08144,postgresC,5.324,P02715,5.324
P08145,postgresC,0.227,P02715,0.227
P08146,postgresC,3.543,P02715,3.543
P08147,postgresA,3.395,P02716,3.395
P08148,postgresB,3.186,P02716,3.186
P08149,postgresC,4.28,P02716,4.28
P08150,postgresB,0.959,P02717,0.959
P08151,postgresB,6.677,P02717,6.677
P08152,postgresB,4.972,P02717,4.972
P08153,postgresC,1.792,P02718,1.792
P08154,postgresA,3.249,P02718,3.249
P08155,postgresA,1.492,P02718,1.492
P08156,postgresB,1.181,P02719,1.181
P08157,postgresA,2.572,P02719,2.572
P08158,postgresB,9.755,P02719,9.755
P08159,postgresA,6.225,P02720,6.225
P08160,postgresB,5.082,P02720,5.082
P08161,postgresB,4.215,P02720,4.215
P08162,postgresA,7.737,P02721,7.737
P08163,postgresC,1.461,P02721,1.461
P08164,postgresA,9.058,P02721,9.058
P08165,postgresC,3.743,P02722,3.743
P08166,postgresB,3.594,P02722,3.594
P08167,postgresB,5.831,P02722,5.831
P08168,postgresB,3.247,P02723,3.247
P08169,postgresC,1.217,P02723,1.217
P08170,postgresA,1.732,P02723,1.732
P08171,postgresC,3.467,P02724,3.467
P08172,postgresC,1.488,P02724,1.488
P08173,postgresA,3.21,P02724,3.21
P08174,postgresB,7.212,P02725,7.212
P08175,postgresB,4.696,P02725,4.696
P08176,postgresB,5.132,P02725,5.132
P08177,postgresB,6.875,P02726,6.875
P08178,postgresC,4.819,P02726,4.819
P08179,postgresB,5.966,P02726,5.966
P08180,postgresA,8.712,P02727,8.712
P08181,postgresB,4.891,P02727,4.891
P08182,postgresA,8.856,P02727,8.856
P08183,postgresC,4.161,P02728,4.161
P08184,postgresC,1.134,P02728,1.134
P08185,postgresC,4.531,P02728,4.531
P08186,postgresA,0.352,P02729,0.352
P08187,postgresC,7.745,P02729,7.745
P08188,postgresA,5.042,P02729,5.042
P08189,postgresA,8.868,P02730,8.868
P08190,postgresA,9.194,P02730,9.194
P08191,postgresC,9.882,P02730,9.882
P08192,postgresC,3.876,P02731,3.876
P08193,postgresC,1.582,P02731,1.582
P08194,postgresA,2.215,P02731,2.215
P08195,postgresC,1.957,P02732,1.957
P08196,postgresC,1.976,P02732,1.976
P08197,postgresC,5.762,P02732,5.762
P08198,postgresA,0.328,P02733,0.328
P08199,postgresC,2.524,P02733,2.524
P08200,postgresC,8.171,P02733,8.171
P08201,postgresC,0.668,P02734,0.668
P08202,postgresB,0.972,P02734,0.972
P08203,postgresC,2.11,P02734,2.11
P08204,postgresC,1.891,P02735,1.891
P08205,postgresA,6.18,P02735,6.18
P08206,postgresB,6.176,P02735,6.176
P08207,postgresA,4.278,P02736,4.278
P08208,postgresC,6.902,P02736,6.902
P08209,postgresC,2.475,P02736,2.475
P08210,postgresA,5.02,P02737,5.02
P08211,postgresC,1.183,P02737,1.183
P08212,postgresC,0.912,P02737,0.912
P08213,postgresB,9.787,P02738,9.787
P08214,postgresC,4.481,P02738,4.481
P08215,postgresC,9.857,P02738,9.857
P08216,postgresB,4.209,P02739,4.209
P08217,postgresB,7.192,P02739,7.192
P08218,postgresC,7.794,P02739,7.794
P08219,postgresB,2.8,P02740,2.8
P08220,postgresC,2.83,P02740,2.83
P08221,postgresB,5.189,P02740,5.189
P08222,postgresA,1.703,P02741,1.703
P08223,postgresA,9.105,P02741,9.105
P08224,postgresB,8.038,P02741,8.038
P08225,postgresC,0.034,P02742,0.034
P08226,postgresB,4.362,P02742,4.362
P08227,postgresB,8.644,P02742,8.644
P08228,postgresA,4.571,P02743,4.571
P08229,postgresB,1.144,P02743,1.144
P08230,postgresC,0.354,P02743,0.354
P08231,postgresC,3.913,P02744,3.913
P08232,postgresB,0.497,P02744,0.497
P08233,postgresA,6.695,P02744,6.695
P08234,postgresA,4.578,P02745,4.578
P08235,postgresB,2.101,P02745,2.101
P08236,postgresC,3.868,P02745,3.868
P08237,postgresC,2.864,P02746,2.864
P08238,postgresC,4.409,P02746,4.409
P08239,postgresB,7.814,P02746,7.814
P08240,postgresB,7.219,P02747,7.219
P08241,postgresA,7.241,P02747,7.241
P08242,postgresA,2.372,P02747,2.372
P08243,postgresA,3.008,P02748,3.008
P08244,postgresA,8.312,P02748,8.312
P08245,postgresA,3.29,P02748,3.29
P08246,postgresB,8.851,P02749,8.851
P08247,postgresB,4.256,P02749,4.256
P08248,postgresB,8.948,P02749,8.948
P08249,postgresC,5.206,P02750,5.206
P08250,postgresC,7.368,P02750,7.368
P08251,postgresB,5.378,P02750,5.378
P08252,postgresB,7.701,P02751,7.701
P08253,postgresB,3.333,P02751,3.333
P08254,postgresA,5.698,P02751,5.698
P08255,postgresA,7.255,P02752,7.255
P08256,postgresA,3.923,P02752,3.923
P08257,postgresB,1.522,P02752,1.522
P08258,postgresA,5.385,P02753,5.385
P08259,postgresB,5.333,P02753,5.333
P08260,postgresB,1.842,P02753,1.842
P08261,postgresC,7.546,P02754,7.546
P08262,postgresB,2.544,P02754,2.544
P08263,postgresC,0.852,P02754,0.852
P08264,postgresB,1.323,P02755,1.323
P08265,postgresC,0.019,P02755,0.019
P08266,postgresC,2.892,P02755,2.892
P08267,postgresC,2.188,P02756,2.188
P08268,postgresA,8.113,P02756,8.113
P08269,postgresB,5.493,P02756,5.493
P08270,postgresC,9.722,P02757,9.722
P08271,postgresA,4.194,P02757,4.194
P08272,postgresC,8.746,P02757,8.746
P08273,postgresC,0.323,P02758,0.323
P08274,postgresA,3.38,P02758,3.38
P08275,postgresB,3.514,P02758,3.514
P08276,postgresC,0.991,P02759,0.991
P08277,postgresB,1.47,P02759,1.47
P08278,postgresB,0.389,P02759,0.389
P08279,postgresB,4.394,P02760,4.394
P08280,postgresA,2.843,P02760,2.843
P08281,postgresA,9.22,P02760,9.22
P08282,postgresB,7.262,P02761,7.262
P08283,postgresB,3.128,P02761,3.128
P08284,postgresC,3.814,P02761,3.814
P08285,postgresA,0.756,P02762,0.756
P08286,postgresB,0.341,P02762,0.341
P08287,postgresA,7.951,P02762,7.951
P08288,postgresB,6.02,P02763,6.02
P08289,postgresA,5.28,P02763,5.28
P08290,postgresC,9.274,P02763,9.274
P08291,postgresB,8.94,P02764,8.94
P08292,postgresB,7.744,P02764,7.744
P08293,postgresB,3.049,P02764,3.049
P08294,postgresB,3.339,P02765,3.339
P08295,postgresB,9.32,P02765,9.32
P08296,postgresA,0.691,P02765,0.691
P08297,postgresB,7.243,P02766,7.243
P08298,postgresC,6.563,P02766,6.563
P08299,postgresC,9.907,P02766,9.907
P08300,postgresB,3.852,P02767,3.852
P08301,postgresB,4.35,P02767,4.35
P08302,postgresC,3.535,P02767,3.535
P08303,postgresC,9.222,P02768,9.222
P08304,postgresC,1.691,P02768,1.691
P08305,postgresC,2.9,P02768,2.9
P08306,postgresB,9.087,P02769,9.087
P08307,postgresA,2.845,P02769,2.845
P08308,postgresC,6.147,P02769,6.147
P08309,postgresB,5.434,P02770,5.434
P08310,postgresB,9.981,P02770,9.981
P08311,postgresC,7.213,P02770,7.213
P08312,postgresB,1.737,P02771,1.737
P08313,postgresC,8.458,P02771,8.458
P08314,postgresA,7.789,P02771,7.789
P08315,postgresB,7.313,P02772,7.313
P08316,postgresC,9.658,P02772,9.658
P08317,postgresB,8.874,P02772,8.874
P08318,postgresB,9.772,P02773,9.772
P08319,postgresC,3.466,P02773,3.466
P08320,postgresC,3.927,P02773,3.927
P08321,postgresA,7.942,P02774,7.942
P08322,postgresA,5.472,P02774,5.472
P08323,postgresC,1.844,P02774,1.844
P08324,postgresC,1.365,P02775,1.365
P08325,postgresC,2.911,P02775,2.911
P08326,postgresC,5.516,P02775,5.516
P08327,postgresB,8.847,P02776,8.847
P08328,postgresA,8.065,P02776,8.065
P08329,postgresC,2.297,P02776,2.297
P08330,postgresB,2.792,P02777,2.792
P08331,postgresC,2.896,P02777,2.896
P08332,postgresC,8.997,P02777,8.997
P08333,postgresB,8.215,P02778,8.215
P08334,postgresB,6.991,P02778,6.991
P08335,postgresA,1.802,P02778,1.802
P08336,postgresC,1.869,P02779,1.869
P08337,postgresC,7.634,P02779,7.634
P08338,postgresC,3.096,P02779,3.096
P08339,postgresB,2.004,P02780,2.004
P08340,postgresB,9.715,P02780,9.715
P08341,postgresC,6.231,P02780,6.231
P08342,postgresB,2.379,P02781,2.379
P08343,postgresB,9.607,P02781,9.607
P08344,postgresC,3.148,P02781,3.148
P08345,postgresA,7.891,P02782,7.891
P08346,postgresA,4.988,P02782,4.988
P08347,postgresA,0.145,P02782,0.145
P08348,postgresA,2.146,P02783,2.146
P08349,postgresC,0.947,P02783,0.947
P08350,postgresC,7.977,P02783,7.977
P08351,postgresC,4.418,P02784,4.418
P08352,postgresA,9.841,P02784,9.841
P08353,postgresC,5.16,P02784,5.16
P08354,postgresB,5.05,P02785,5.05
P08355,postgresA,4.904,P02785,4.904
P08356,postgresB,3.135,P02785,3.135
P08357,postgresB,8.622,P02786,8.622
P08358,postgresA,4.329,P02786,4.329
P08359,postgresA,4.583,P02786,4.583
P08360,postgresC,2.614,P02787,2.614
P08361,postgresB,2.14,P02787,2.14
P08362,postgresC,1.034,P02787,1.034
P08363,postgresA,2.782,P02788,2.782
P08364,postgresB,0.512,P02788,0.512
P08365,postgresA,1.765,P02788,1.765
P08366,postgresA,8.396,P02789,8.396
P08367,postgresB,3.807,P02789,3.807
P08368,postgresC,5.671,P02789,5.671
P08369,postgresC,7.092,P02790,7.092
P08370,postgresC,1.055,P02790,1.055
P08371,postgresC,1.677,P02790,1.677
P08372,postgresC,6.765,P02791,6.765
P08373,postgresC,0.228,P02791,0.228
P08374,postgresB,8.875,P02791,8.875
P08375,postgresA,6.886,P02792,6.886
P08376,postgresA,2.151,P02792,2.151
P08377,postgresC,3.722,P02792,3.722
P08378,postgresC,6.006,P02793,6.006
P08379,postgresA,8.746,P02793,8.746
P08380,postgresA,8.996,P02793,8.996
P08381,postgresC,2.068,P02794,2.068
P08382,postgresA,7.815,P02794,7.815
P08383,postgresC,2.82,P02794,2.82
P08384,postgresA,0.129,P02795,0.129
P08385,postgresC,5.244,P02795,5.244
P08386,postgresB,3.752,P02795,3.752
P08387,postgresC,5.614,P02796,5.614
P08388,postgresC,3.955,P02796,3.955
P08389,postgresA,9.392,P02796,9.392
P08390,postgresA,3.558,P02797,3.558
P08391,postgresA,4.931,P02797,4.931
P08392,postgresC,7.643,P02797,7.643
P08393,postgresC,3.052,P02798,3.052
P08394,postgresC,6.576,P02798,6.576
P08395,postgresA,8.327,P02798,8.327
P08396,postgresA,6.679,P02799,6.679
P08397,postgresC,5.302,P02799,5.302
P08398,postgresB,1.937,P02799,1.937
P08399,postgresB,4.166,P02800,4.166
P08400,postgresC,8.187,P02800,8.187
P08401,postgresA,8.765,P02800,8.765
P08402,postgresB,6.675,P02801,6.675
P08403,postgresC,0.539,P02801,0.539
P08404,postgresB,3.185,P02801,3.185
P08405,postgresC,3.251,P02802,3.251
P08406,postgresB,6.395,P02802,6.395
P08407,postgresC,7.94,P02802,7.94
P08408,postgresC,9.546,P02803,9.546
P08409,postgresB,2.677,P02803,2.677
P08410,postgresC,7.878,P02803,7.878
P08411,postgresA,9.297,P02804,9.297
P08412,postgresC,7.866,P02804,7.866
P08413,postgresB,4.902,P02804,4.902
P08414,postgresB,4.646,P02805,4.646
P08415,postgresA,5.656,P02805,5.656
P08416,postgresB,9.539,P02805,9.539
P08417,postgresA,2.582,P02806,2.582
P08418,postgresC,3.531,P02806,3.531
P08419,postgresC,0.297,P02806,0.297
P08420,postgresB,7.876,P02807,7.876
P08421,postgresC,4.385,P02807,4.385
P08422,postgresB,8.631,P02807,8.631
P08423,postgresA,0.313,P02808,0.313
P08424,postgresA,2.512,P02808,2.512
P08425,postgresC,3.115,P02808,3.115
