partsid,totalcfp
P28726,4.847
P28727,4.319
P28728,5.193
P28729,8.654
P28730,4.218
P28731,2.347
P28732,2.501
P28733,0.197
P28734,8.25
P28735,6.994
P28736,2.705
P28737,1.651
P28738,4.407
P28739,3.45
P28740,5.544
P28741,4.48
P28742,1.671
P28743,6.494
P28744,5.947
P28745,7.689
P28746,9.235
P28747,7.907
P28748,8.273
P28749,3.889
P28750,3.443
P28751,8.567
P28752,8.485
P28753,0.827
P28754,4.222
P28755,0.359
P28756,1.874
P28757,6.875
P28758,3.811
P28759,1.252
P28760,3.918
P28761,8.589
P28762,5.173
P28763,0.909
P28764,9.69
P28765,1.43
P28766,5.928
P28767,1.717
P28768,8.111
P28769,7.624
P28770,4.235
P28771,1.633
P28772,4.89
P28773,2.249
P28774,1.681
P28775,9.023
P28776,0.822
P28777,5.971
P28778,3.906
P28779,3.429
P28780,3.251
P28781,5.796
P28782,7.356
P28783,4.965
P28784,6.312
P28785,2.861
P28786,0.734
P28787,2.021
P28788,3.778
P28789,1.331
P28790,2.263
P28791,5.37
P28792,8.33
P28793,4.37
P28794,3.365
P28795,5.704
P28796,6.545
P28797,0.321
P28798,7.778
P28799,9.492
P28800,7.335
P28801,9.108
P28802,9.957
P28803,1.261
P28804,1.796
P28805,0.755
P28806,7.852
P28807,8.544
P28808,2.944
P28809,9.054
P28810,6.345
P28811,6.01
P28812,2.537
P28813,8.014
P28814,9.144
P28815,1.21
P28816,6.102
P28817,3.628
P28818,0.882
P28819,2.41
P28820,8.328
P28821,1.968
P28822,4.349
P28823,9.038
P28824,6.649
P28825,9.181
P28826,9.713
P28827,0.212
P28828,9.344
P28829,2.948
P28830,3.081
P28831,1.447
P28832,6.444
P28833,5.815
P28834,5.435
P28835,7.797
P28836,5.373
P28837,3.345
P28838,8.418
P28839,8.434
P28840,5.424
P28841,2.089
P28842,2.638
P28843,5.627
P28844,5.955
P28845,7.802
P28846,9.231
P28847,8.681
P28848,7.215
P28849,0.004
P28850,7.556
P28851,2.398
P28852,0.7
P28853,7.002
P28854,0.322
P28855,0.665
P28856,7.806
P28857,8.863
P28858,1.912
P28859,7.517
P28860,7.507
P28861,0.149
P28862,1.117
P28863,0.267
P28864,5.662
P28865,8.686
P28866,0.188
P28867,5.085
P28868,1.82
P28869,7.611
P28870,1.881
P28871,1.05
P28872,3.518
P28873,7.484
P28874,9.029
P28875,5.601
P28876,0.53
P28877,4.174
P28878,5.596
P28879,3.904
P28880,6.963
P28881,7.369
P28882,5.12
P28883,7.093
P28884,5.868
P28885,3.503
P28886,7.82
P28887,1.038
P28888,3.174
P28889,4.293
P28890,3.124
P28891,0.779
P28892,5.5
P28893,2.786
P28894,8.47
P28895,0.872
P28896,6.927
P28897,9.158
P28898,2.364
P28899,9.211
P28900,2.971
P28901,6.671
P28902,1.685
P28903,3.348
P28904,7.181
P28905,5.197
P28906,4.965
P28907,1.884
P28908,4.549
P28909,4.9
P28910,0.244
P28911,9.984
P28912,6.211
P28913,9.231
P28914,9.127
P28915,9.377
P28916,8.31
P28917,0.763
P28918,7.956
P28919,0.757
P28920,4.503
P28921,9.5
P28922,7.476
P28923,1.165
P28924,1.237
P28925,8.413
P28926,3.506
P28927,5.372
P28928,8.237
P28929,8.743
P28930,0.402
P28931,5.85
P28932,4.265
P28933,5.528
P28934,2.33
P28935,5.211
P28936,8.428
P28937,0.15
P28938,8.717
P28939,2.876
P28940,6.438
P28941,6.17
P28942,6.286
P28943,1.847
P28944,4.319
P28945,5.771
P28946,5.748
P28947,6.053
P28948,9.066
P28949,7.53
P28950,7.058
P28951,6.094
P28952,1.596
P28953,0.275
P28954,6.585
P28955,6.135
P28956,5.104
P28957,3.071
P28958,9.072
P28959,2.19
P28960,8.46
P28961,0.552
P28962,6.781
P28963,0.359
P28964,5.699
P28965,8.88
P28966,0.497
P28967,9.915
P28968,7.854
P28969,1.052
P28970,8.439
P28971,3.091
P28972,7.163
P28973,1.94
P28974,7.936
P28975,3.813
P28976,6.377
P28977,2.465
P28978,7.714
P28979,0.748
P28980,3.233
P28981,8.009
P28982,8.314
P28983,8.652
P28984,9.958
P28985,7.011
P28986,8.66
P28987,0.016
P28988,4.187
P28989,6.072
P28990,0.848
P28991,9.158
P28992,8.964
P28993,8.25
P28994,8.407
P28995,3.431
P28996,3.642
P28997,9.43
P28998,1.554
P28999,9.211
P29000,8.538
P29001,1.042
P29002,0.961
P29003,4.149
P29004,0.652
P29005,4.107
P29006,4.649
P29007,3.491
P29008,4.48
P29009,7.823
P29010,2.131
P29011,1.779
P29012,2.115
P29013,8.453
P29014,9.822
P29015,8.891
P29016,8.229
P29017,0.476
P29018,2.514
P29019,8.703
P29020,2.529
P29021,5.307
P29022,5.149
P29023,0.46
P29024,5.485
P29025,5.452
P29026,9.08
P29027,5.037
P29028,1.326
P29029,1.411
P29030,8.384
P29031,3.78
P29032,2.014
P29033,5.439
P29034,8.876
P29035,1.904
P29036,8.411
P29037,1.048
P29038,3.49
P29039,4.946
P29040,2.362
P29041,4.693
P29042,3.022
P29043,1.987
P29044,0.95
P29045,0.16
P29046,9.257
P29047,5.902
P29048,7.64
P29049,0.122
P29050,6.004
P29051,5.516
P29052,9.914
P29053,7.52
P29054,1.913
P29055,2.19
P29056,3.143
P29057,3.33
P29058,5.038
P29059,9.613
P29060,0.476
P29061,8.116
P29062,8.638
P29063,1.163
P29064,8.736
P29065,0.749
P29066,4.357
P29067,7.131
P29068,2.111
P29069,6.266
P29070,9.942
P29071,2.922
P29072,5.125
P29073,3.904
P29074,8.005
P29075,6.508
P29076,4.845
P29077,3.934
P29078,4.424
P29079,4.207
P29080,9.088
P29081,3.237
P29082,0.793
P29083,8.161
P29084,1.455
P29085,7.335
P29086,8.294
P29087,7.393
P29088,9.065
P29089,9.323
P29090,4.329
P29091,3.92
P29092,9.863
P29093,7.993
P29094,2.911
P29095,3.12
P29096,0.763
P29097,1.496
P29098,4.74
P29099,8.532
P29100,8.613
P29101,8.079
P29102,5.899
P29103,2.933
P29104,7.409
P29105,2.6
P29106,9.312
P29107,3.265
P29108,1.744
P29109,0.654
P29110,7.557
P29111,2.445
P29112,5.597
P29113,9.783
P29114,0.084
P29115,6.577
P29116,3.969
P29117,9.484
P29118,3.98
P29119,1.06
P29120,0.02
P29121,6.529
P29122,1.438
P29123,1.698
P29124,3.343
P29125,3.641
P29126,0.871
P29127,4.198
P29128,9.925
P29129,3.047
P29130,1.289
P29131,6.155
P29132,7.741
P29133,1.124
P29134,4.587
P29135,5.606
P29136,4.82
P29137,7.972
P29138,2.228
P29139,3.997
P29140,5.082
P29141,9.295
P29142,3.245
P29143,8.309
P29144,0.814
P29145,9.397
P29146,1.769
P29147,4.6
P29148,2.774
P29149,0.446
P29150,3.949
P29151,6.995
P29152,7.701
P29153,2.779
P29154,9.975
P29155,6.568
P29156,2.668
P29157,1.685
P29158,0.655
P29159,9.045
P29160,9.855
P29161,5.587
P29162,0.338
P29163,6.372
P29164,7.555
P29165,9.189
P29166,0.934
P29167,4.152
P29168,5.123
P29169,7.028
P29170,2.391
P29171,3.32
P29172,7.304
P29173,2.603
P29174,7.567
P29175,0.083
P29176,4.755
P29177,3.23
P29178,2.907
P29179,6.547
P29180,9.869
P29181,6.706
P29182,8.49
P29183,3.247
P29184,9.242
P29185,5.872
P29186,2.574
P29187,3.251
P29188,6.008
P29189,7.668
P29190,4.926
P29191,1.877
P29192,3.512
P29193,8.145
P29194,8.752
P29195,7.921
P29196,4.683
P29197,2.05
P29198,0.516
P29199,2.658
P29200,1.111
P29201,3.284
P29202,3.007
P29203,9.917
P29204,6.471
P29205,3.501
P29206,6.573
P29207,2.025
P29208,3.343
P29209,9.66
P29210,8.516
P29211,7.466
P29212,9.385
P29213,7.834
P29214,2.12
P29215,4.795
P29216,2.684
P29217,4.637
P29218,6.421
P29219,1.547
P29220,6.439
P29221,1.499
P29222,3.064
P29223,5.423
P29224,0.008
P29225,7.095
P29226,2.43
P29227,7.988
P29228,7.472
P29229,1.999
P29230,2.08
P29231,4.853
P29232,6.953
P29233,6.909
P29234,4.608
P29235,8.499
P29236,3.519
P29237,7.391
P29238,7.654
P29239,8.383
P29240,9.44
P29241,1.674
P29242,0.073
P29243,5.542
P29244,5.988
P29245,7.166
P29246,0.794
P29247,3.765
P29248,2.953
P29249,2.218
P29250,8.039
P29251,2.647
P29252,0.938
P29253,3.378
P29254,1.19
P29255,4.424
P29256,5.262
P29257,8.621
P29258,0.112
P29259,8.339
P29260,9.542
P29261,1.819
P29262,1.255
P29263,3.35
P29264,9.698
P29265,8.285
P29266,5.577
P29267,9.141
P29268,1.407
P29269,8.58
P29270,1.529
P29271,8.041
P29272,7.509
P29273,4.052
P29274,6.356
P29275,2.846
P29276,4.635
P29277,4.033
P29278,9.891
P29279,5.699
P29280,4.299
P29281,3.811
P29282,1.96
P29283,5.919
P29284,1.833
P29285,8.669
P29286,1.156
P29287,3.38
P29288,3.625
P29289,5.054
P29290,7.712
P29291,1.644
P29292,1.339
P29293,7.428
P29294,3.539
P29295,4.829
P29296,9.58
P29297,7.947
P29298,9.832
P29299,9.566
P29300,4.736
P29301,0.482
P29302,1.892
P29303,7.783
P29304,5.151
P29305,9.671
P29306,7.919
P29307,0.639
P29308,3.108
P29309,9.827
P29310,1.788
P29311,7.429
P29312,3.571
P29313,9.865
P29314,8.982
P29315,4.086
P29316,8.547
P29317,1.093
P29318,4.421
P29319,2.819
P29320,3.296
P29321,7.079
P29322,4.159
P29323,4.569
P29324,1.588
P29325,9.92
P29326,1.523
P29327,4.305
P29328,9.391
P29329,4.544
P29330,8.166
P29331,5.011
P29332,1.376
P29333,3.289
P29334,9.184
P29335,0.613
P29336,7.789
P29337,8.626
P29338,0.731
P29339,7.822
P29340,5.588
P29341,8.479
P29342,9.936
P29343,7.034
P29344,7.893
P29345,9.509
P29346,2.647
P29347,0.263
P29348,3.832
P29349,8.588
P29350,0.954
P29351,7.25
P29352,9.374
P29353,7.424
P29354,5.884
P29355,3.801
P29356,7.436
P29357,1.484
P29358,6.742
P29359,8.168
P29360,0.309
P29361,8.491
P29362,4.832
P29363,9.948
P29364,9.387
P29365,3.983
P29366,6.117
P29367,8.077
P29368,5.431
P29369,6.757
P29370,3.575
P29371,1.763
P29372,7.247
P29373,9.829
P29374,4.74
P29375,6.517
P29376,8.858
P29377,2.522
P29378,5.952
P29379,7.267
P29380,9.146
P29381,7.045
P29382,8.716
P29383,4.064
P29384,7.128
P29385,7.845
P29386,5.764
P29387,8.597
P29388,6.805
P29389,7.984
P29390,5.218
P29391,2.699
P29392,3.693
P29393,0.432
P29394,6.461
P29395,7.77
P29396,4.758
P29397,2.215
P29398,7.297
P29399,4.772
P29400,7.411
P29401,7.052
P29402,0.762
P29403,3.769
P29404,1.013
P29405,4.147
P29406,7.124
P29407,6.935
P29408,6.421
P29409,4.059
P29410,3.365
P29411,5.864
P29412,1.522
P29413,4.927
P29414,2.099
P29415,2.342
P29416,0.371
P29417,0.857
P29418,3.32
P29419,1.028
P29420,2.674
P29421,1.859
P29422,2.717
P29423,0.086
P29424,0.213
P29425,8.12
P29426,7.653
P29427,0.177
P29428,3.766
P29429,2.995
P29430,1.282
P29431,9.626
P29432,5.421
P29433,8.995
P29434,5.789
P29435,0.488
P29436,6.4
P29437,8.583
P29438,3.743
P29439,7.847
P29440,1.005
P29441,3.071
P29442,3.171
P29443,3.19
P29444,2.908
P29445,2.28
P29446,4.16
P29447,3.333
P29448,5.071
P29449,8.622
P29450,8.492
P29451,7.069
P29452,4.086
P29453,7.283
P29454,5.766
P29455,8.51
P29456,9.224
P29457,9.554
P29458,3.799
P29459,1.969
P29460,8.305
P29461,3.898
P29462,9.348
P29463,0.145
P29464,0.308
P29465,9.56
P29466,9.657
P29467,0.206
P29468,7.679
P29469,4.79
P29470,0.795
P29471,2.091
P29472,1.887
P29473,4.864
P29474,2.023
P29475,8.885
P29476,6.269
P29477,4.862
P29478,2.794
P29479,4.783
P29480,3.36
P29481,0.332
P29482,1.575
P29483,1.005
P29484,3.452
P29485,1.227
P29486,5.951
P29487,1.512
P29488,6.863
P29489,6.048
P29490,4.849
P29491,4.261
P29492,3.774
P29493,5.587
P29494,0.639
P29495,7.224
P29496,1.876
P29497,7.623
P29498,9.609
P29499,2.175
P29500,8.315
P29501,7.757
P29502,0.832
P29503,0.253
P29504,1.002
P29505,2.447
P29506,5.473
P29507,2.041
P29508,1.173
P29509,3.698
P29510,2.216
P29511,1.85
P29512,6.546
P29513,6.329
P29514,2.331
P29515,9.172
P29516,0.9
P29517,1.843
P29518,9.878
P29519,4.671
P29520,3.25
P29521,3.45
P29522,6.294
P29523,8.09
P29524,3.303
P29525,9.008
P29526,1.349
P29527,0.465
P29528,1.849
P29529,1.173
P29530,0.657
P29531,3.46
P29532,2.379
P29533,0.12
P29534,2.903
P29535,2.756
P29536,4.262
P29537,6.546
P29538,6.635
P29539,0.882
P29540,0.05
P29541,2.513
P29542,7.981
P29543,3.242
P29544,2.598
P29545,9.319
P29546,0.421
P29547,5.303
P29548,6.105
P29549,8.602
P29550,7.819
P29551,2.016
P29552,1.199
P29553,7.913
P29554,4.668
P29555,9.182
P29556,9.546
P29557,0.675
P29558,5.618
P29559,5.96
P29560,1.275
P29561,5.123
P29562,5.178
P29563,9.706
P29564,9.901
P29565,7.622
P29566,0.179
P29567,3.005
P29568,4.603
P29569,4.069
P29570,7.417
P29571,2.257
P29572,9.817
P29573,9.46
P29574,7.626
P29575,2.586
P29576,7.382
P29577,5.515
P29578,9.337
P29579,1.146
P29580,9.489
P29581,1.462
P29582,7.133
P29583,2.274
P29584,5.808
P29585,1.211
P29586,9.277
P29587,9.944
P29588,3.483
P29589,4.602
P29590,9.029
P29591,9.284
P29592,8.617
P29593,0.026
P29594,8.682
P29595,3.902
P29596,2.616
P29597,8.648
P29598,6.175
P29599,5.019
P29600,4.874
P29601,0.711
P29602,5.901
P29603,7.367
P29604,1.03
P29605,5.928
P29606,8.953
P29607,7.482
P29608,9.415
P29609,9.505
P29610,5.618
P29611,2.371
P29612,2.925
P29613,5.422
P29614,3.36
P29615,6.523
P29616,1.479
P29617,3.359
P29618,3.976
P29619,9.895
P29620,4.331
P29621,7.918
P29622,9.263
P29623,9.182
P29624,1.665
P29625,5.832
P29626,7.411
P29627,1.959
P29628,4.663
P29629,3.121
P29630,6.234
P29631,4.255
P29632,9.662
P29633,7.954
P29634,8.139
P29635,9.514
P29636,5.934
P29637,2.763
P29638,1.094
P29639,2.481
P29640,9.965
P29641,2.057
P29642,8.702
P29643,1.395
P29644,1.925
P29645,1.114
P29646,3.037
P29647,7.973
P29648,3.593
P29649,5.743
P29650,1.023
P29651,4.331
P29652,1.264
P29653,8.837
P29654,7.772
P29655,8.366
P29656,7.257
P29657,5.155
P29658,0.948
P29659,6.804
P29660,7.952
P29661,4.192
P29662,6.435
P29663,7.14
P29664,3.513
P29665,2.051
P29666,1.749
P29667,4.74
P29668,2.214
P29669,3.514
P29670,9.151
P29671,0.84
P29672,8.703
P29673,3.566
P29674,8.223
P29675,5.335
P29676,7.839
P29677,2.604
P29678,7.672
P29679,3.189
P29680,9.928
P29681,2.791
P29682,3.471
P29683,7.165
P29684,3.783
P29685,7.667
P29686,9.232
P29687,7.064
P29688,7.507
P29689,3.268
P29690,2.81
P29691,4.987
P29692,4.115
P29693,1.912
P29694,0.047
P29695,5.046
P29696,1.721
P29697,7.864
P29698,5.795
P29699,0.967
P29700,4.812
P29701,1.875
P29702,3.312
P29703,9.368
P29704,1.909
P29705,1.315
P29706,9.869
P29707,8.768
P29708,7.119
P29709,7.929
P29710,8.903
P29711,7.058
P29712,6.903
P29713,5.779
P29714,2.206
P29715,3.936
P29716,1.69
P29717,1.028
P29718,7.58
P29719,8.935
P29720,3.467
P29721,5.006
P29722,4.817
P29723,4.502
P29724,9.655
P29725,4.59
P29726,4.525
P29727,1.208
P29728,7.12
P29729,8.542
P29730,5.1
P29731,0.446
P29732,5.584
P29733,8.722
P29734,2.422
P29735,8.118
P29736,6.407
P29737,4.817
P29738,4.621
P29739,1.419
P29740,0.026
P29741,5.784
P29742,1.469
P29743,1.255
P29744,4.155
P29745,0.962
P29746,7.358
P29747,5.346
P29748,5.116
P29749,7.546
P29750,8.709
P29751,9.414
P29752,2.512
P29753,9.282
P29754,9.933
P29755,3.683
P29756,5.352
P29757,1.872
P29758,3.279
P29759,2.969
P29760,1.146
P29761,4.481
P29762,2.625
P29763,2.998
P29764,4.398
P29765,6.786
P29766,1.877
P29767,1.792
P29768,8.159
P29769,4.486
P29770,4.754
P29771,5.861
P29772,5.637
P29773,6.868
P29774,8.421
P29775,3.271
P29776,8.063
P29777,9.487
P29778,9.637
P29779,2.197
P29780,0.368
P29781,4.026
P29782,4.428
P29783,1.293
P29784,3.99
P29785,2.271
P29786,9.387
P29787,6.031
P29788,3.797
P29789,9.223
P29790,8.062
P29791,7.764
P29792,5.357
P29793,6.13
P29794,1.186
P29795,8.918
P29796,7.794
P29797,4.745
P29798,4.802
P29799,5.171
P29800,6.025
P29801,3.733
P29802,8.223
P29803,2.02
P29804,9.789
P29805,1.36
P29806,0.504
P29807,0.966
P29808,5.425
P29809,3.983
P29810,6.927
P29811,7.575
P29812,4.427
P29813,6.536
P29814,7.886
P29815,5.194
P29816,3.134
P29817,4.357
P29818,2.675
P29819,5.309
P29820,9.527
P29821,2.399
P29822,8.741
P29823,9.007
P29824,1.839
P29825,3.701
P29826,7.473
P29827,6.978
P29828,5.885
P29829,0.972
P29830,9.46
P29831,4.954
P29832,5.731
P29833,1.532
P29834,8.888
P29835,3.524
P29836,1.284
P29837,2.856
P29838,1.955
P29839,6.718
P29840,8.869
P29841,1.819
P29842,3.451
P29843,1.53
P29844,2.447
P29845,0.273
P29846,9.551
P29847,3.265
P29848,4.614
P29849,6.803
P29850,2.399
P29851,2.806
P29852,2.015
P29853,3.359
P29854,3.941
P29855,0.35
P29856,7.364
P29857,3.369
P29858,6.834
P29859,3.518
P29860,1.979
P29861,4.057
P29862,3.798
P29863,4.494
P29864,2.238
P29865,0.398
P29866,9.142
P29867,8.044
P29868,4.35
P29869,0.561
P29870,2.62
P29871,2.216
P29872,9.914
P29873,7.075
P29874,2.0
P29875,9.463
P29876,1.231
P29877,1.271
P29878,1.307
P29879,7.72
P29880,1.384
P29881,9.994
P29882,5.211
P29883,1.911
P29884,7.775
P29885,5.084
P29886,8.279
P29887,4.919
P29888,4.558
P29889,0.075
P29890,8.514
P29891,5.654
P29892,3.213
P29893,7.201
P29894,5.454
P29895,2.468
P29896,0.706
P29897,6.501
P29898,0.707
P29899,4.031
P29900,7.489
P29901,3.258
P29902,3.969
P29903,0.202
P29904,2.57
P29905,4.922
P29906,9.275
P29907,3.941
P29908,5.853
P29909,1.804
P29910,5.152
P29911,7.777
P29912,9.109
P29913,5.48
P29914,0.699
P29915,4.307
P29916,2.922
P29917,8.279
P29918,8.181
P29919,7.317
P29920,2.854
P29921,0.599
P29922,2.826
P29923,3.832
P29924,6.592
P29925,1.614
P29926,2.878
P29927,5.272
P29928,0.741
P29929,4.438
P29930,3.336
P29931,3.104
P29932,8.516
P29933,8.144
P29934,7.51
P29935,7.943
P29936,2.117
P29937,5.706
P29938,7.035
P29939,6.675
P29940,9.905
P29941,0.294
P29942,0.292
P29943,2.452
P29944,1.706
P29945,1.447
P29946,1.128
P29947,2.611
P29948,8.425
P29949,8.447
P29950,9.637
P29951,8.284
P29952,2.202
P29953,8.84
P29954,8.555
P29955,1.424
P29956,8.068
P29957,6.558
P29958,4.988
P29959,2.39
P29960,9.734
P29961,6.831
P29962,8.38
P29963,9.212
P29964,8.311
P29965,9.329
P29966,7.265
P29967,1.91
P29968,7.13
P29969,2.482
P29970,4.734
P29971,6.198
P29972,3.495
P29973,4.594
P29974,7.92
P29975,8.696
P29976,8.173
P29977,8.375
P29978,8.027
P29979,3.837
P29980,4.509
P29981,3.855
P29982,7.068
P29983,9.28
P29984,7.252
P29985,6.262
P29986,5.853
P29987,4.929
P29988,2.78
P29989,8.307
P29990,9.406
P29991,5.734
P29992,2.232
P29993,6.989
P29994,4.469
P29995,2.791
P29996,5.674
P29997,1.186
P29998,4.73
P29999,8.057
P30000,9.243
P00001,149137.685
P00009,15898.545
P00020,5359.891
P00031,5540.784
P00042,1733.494
P00053,1847.000
P00064,1823.901
P00075,1776.112
P00086,1767.831
P00097,1834.311
P00108,1785.713
P00118,1940.659
P00119,1910.597
P00120,1828.783
P00121,1778.525
P00122,1850.546
P00123,1809.475
P00124,607.204
P00125,548.127
P00126,598.083
P00127,579.203
P00128,595.796
P00129,601.634
P00130,575.372
P00131,639.718
P00132,614.508
P00133,637.288
P00134,594.659
P00135,577.485
P00136,576.692
P00137,611.076
P00138,604.695
P00139,585.183
P00140,553.174
P00141,603.816
P00142,603.183
P00143,654.164
P00144,558.325
P00145,597.853
P00146,656.634
P00147,614.112
P00148,616.189
P00149,640.200
P00150,608.850
P00151,592.491
P00152,632.860
P00153,599.303
P00154,641.094
P00155,599.532
P00156,599.139
P00157,600.026
P00158,582.748
P00159,649.395
P00160,606.798
P00161,539.767
P00162,612.443
P00163,580.442
P00164,605.966
P00165,653.824
P00166,619.935
P00167,567.734
P00168,611.173
P00169,603.183
P00170,632.030
P00171,563.945
P00172,604.572
P00173,630.840
P00174,602.784
P00175,496.003
P00176,612.152
P00177,604.287
P00178,621.942
P00179,557.868
P00180,572.154
P00181,575.830
P00182,616.789
P00183,607.801
P00184,575.589
P00185,521.561
P00186,632.826
P00194,609.502
P00205,584.153
P00216,605.487
P00227,590.583
P00238,631.468
P00249,580.114
P00260,605.165
P00271,636.066
P00282,609.928
P00293,589.634
P00303,631.393
P00304,548.411
P00305,598.358
P00306,619.441
P00307,549.936
P00308,554.904
P00309,650.857
P00310,586.287
P00311,572.597
P00312,609.560
P00313,590.690
P00314,639.094
P00315,494.404
P00316,628.830
P00317,597.532
P00318,628.094
P00319,576.433
P00320,599.667
P00321,613.302
P00322,638.881
P00323,609.341
P00324,571.698
P00325,595.386
P00326,589.771
P00327,633.197
P00328,624.227
P00329,549.126
P00330,646.959
P00331,598.077
P00332,570.265
P00333,607.569
P00334,669.419
P00335,597.417
P00336,638.112
P00337,636.470
P00338,568.726
P00339,625.378
P00340,616.189
P00341,617.953
P00342,592.353
P00343,606.411
P00344,635.143
P00345,591.239
P00346,579.494
P00347,604.100
P00348,624.463
P00349,673.767
P00350,634.981
P00351,563.705
P00352,596.125
P00353,662.583
P00354,677.957
P00355,591.008
P00356,636.910
P00357,632.303
P00358,631.688
P00359,639.428
P00360,563.954
P00361,621.676
P00362,634.837
P00363,597.206
P00364,542.564
P00365,602.412
P00366,654.387
P00367,589.730
P00368,607.916
P00369,577.361
P00370,624.074
P00371,228.048
P00379,199.574
P00390,186.121
P00401,186.131
P00412,193.607
P00423,197.002
P00434,190.773
P00445,208.165
P00456,197.096
P00467,203.912
P00478,202.783
P00488,184.640
P00489,192.741
P00490,202.444
P00491,210.989
P00492,184.990
P00493,209.011
P00494,235.394
P00495,203.643
P00496,212.600
P00497,186.690
P00498,208.105
P00499,224.083
P00500,149.990
P00501,221.332
P00502,193.804
P00503,240.354
P00504,189.507
P00505,177.381
P00506,205.003
P00507,197.978
P00508,199.863
P00509,233.491
P00510,177.454
P00511,216.524
P00512,195.064
P00513,194.731
P00514,171.029
P00515,178.212
P00516,208.495
P00517,215.164
P00518,235.864
P00519,199.706
P00520,193.834
P00521,173.548
P00522,234.010
P00523,194.903
P00524,164.712
P00525,148.142
P00526,178.028
P00527,199.385
P00528,191.089
P00529,217.837
P00530,207.235
P00531,221.362
P00532,166.920
P00533,185.524
P00534,191.467
P00535,239.868
P00536,196.622
P00537,205.039
P00538,147.873
P00539,196.459
P00540,207.615
P00541,159.593
P00542,194.962
P00543,192.890
P00544,178.489
P00545,200.165
P00546,205.315
P00547,209.191
P00548,173.834
P00549,204.233
P00550,222.254
P00551,179.994
P00552,190.133
P00553,198.155
P00554,165.722
P00555,183.861
P00556,169.314
P00564,205.436
P00575,192.854
P00586,214.251
P00597,194.300
P00608,179.772
P00619,202.005
P00630,192.505
P00641,211.718
P00652,199.425
P00663,219.924
P00673,186.722
P00674,184.136
P00675,197.537
P00676,200.081
P00677,214.856
P00678,179.845
P00679,211.514
P00680,182.366
P00681,185.783
P00682,214.961
P00683,223.492
P00684,192.095
P00685,181.483
P00686,190.254
P00687,218.383
P00688,193.100
P00689,153.973
P00690,177.147
P00691,186.735
P00692,164.443
P00693,164.138
P00694,226.634
P00695,194.896
P00696,214.349
P00697,172.039
P00698,212.843
P00699,182.367
P00700,186.857
P00701,207.744
P00702,193.315
P00703,194.235
P00704,224.419
P00705,206.285
P00706,232.001
P00707,186.839
P00708,205.009
P00709,195.891
P00710,201.578
P00711,199.224
P00712,196.935
P00713,217.522
P00714,194.638
P00715,218.098
P00716,248.674
P00717,188.315
P00718,212.250
P00719,192.486
P00720,181.712
P00721,228.410
P00722,207.972
P00723,198.894
P00724,203.897
P00725,209.407
P00726,168.656
P00727,194.094
P00728,189.119
P00729,215.587
P00730,207.934
P00731,190.863
P00732,214.451
P00733,154.312
P00734,199.608
P00735,218.560
P00736,199.964
P00737,171.497
P00738,178.982
P00739,173.723
P00740,162.739
P00741,167.901
P00749,189.020
P00760,198.029
P00771,185.067
P00782,179.082
P00793,174.023
P00804,204.958
P00815,205.749
P00826,199.633
P00837,163.098
P00848,231.022
P00858,188.041
P00859,202.891
P00860,224.911
P00861,184.878
P00862,210.921
P00863,211.765
P00864,202.138
P00865,210.742
P00866,204.515
P00867,234.944
P00868,191.151
P00869,190.772
P00870,237.959
P00871,178.618
P00872,223.079
P00873,170.440
P00874,198.260
P00875,213.341
P00876,208.292
P00877,188.222
P00878,190.302
P00879,203.776
P00880,193.601
P00881,195.241
P00882,207.366
P00883,203.157
P00884,208.542
P00885,190.701
P00886,205.191
P00887,211.543
P00888,224.573
P00889,198.867
P00890,203.532
P00891,226.958
P00892,229.259
P00893,210.698
P00894,212.548
P00895,204.331
P00896,217.933
P00897,214.186
P00898,174.174
P00899,220.707
P00900,202.766
P00901,198.655
P00902,194.527
P00903,201.873
P00904,219.076
P00905,181.842
P00906,212.165
P00907,208.363
P00908,211.418
P00909,179.182
P00910,231.113
P00911,175.305
P00912,172.529
P00913,198.885
P00914,211.136
P00915,187.418
P00916,196.458
P00917,199.198
P00918,218.871
P00919,193.684
P00920,170.982
P00921,183.185
P00922,192.916
P00923,173.809
P00924,178.064
P00925,195.681
P00926,165.766
P00934,183.215
P00945,194.893
P00956,191.885
P00967,187.892
P00978,179.349
P00989,196.306
P01000,180.811
P01011,211.061
P01022,204.293
P01033,214.566
P01043,226.453
P01044,172.396
P01045,222.821
P01046,226.630
P01047,182.415
P01048,260.545
P01049,226.624
P01050,194.913
P01051,206.603
P01052,180.123
P01053,171.736
P01054,207.354
P01055,210.332
P01056,194.743
P01057,190.208
P01058,176.196
P01059,247.667
P01060,232.307
P01061,216.461
P01062,242.034
P01063,214.783
P01064,197.895
P01065,221.439
P01066,163.867
P01067,202.934
P01068,230.013
P01069,196.727
P01070,189.741
P01071,224.977
P01072,209.029
P01073,221.504
P01074,206.392
P01075,203.620
P01076,196.210
P01077,218.704
P01078,219.597
P01079,163.373
P01080,193.384
P01081,203.525
P01082,220.532
P01083,179.666
P01084,212.609
P01085,202.928
P01086,195.029
P01087,229.616
P01088,238.166
P01089,170.150
P01090,181.762
P01091,219.685
P01092,154.091
P01093,165.662
P01094,167.019
P01095,226.390
P01096,207.149
P01097,220.760
P01098,216.216
P01099,209.170
P01100,210.033
P01101,188.829
P01102,181.162
P01103,219.846
P01104,187.454
P01105,196.023
P01106,193.699
P01107,190.012
