partsid, totalcfp
P06280,1.946
P06281,3.061
P06282,4.137
P06283,6.192
P06284,2.778
P06285,7.394
P06286,3.773
P06287,1.444
P06288,4.992
P06289,7.473
P06290,9.243
P06291,9.247
P06292,4.999
P06293,6.569
P06294,5.222
P06295,9.38
P06296,1.55
P06297,8.609
P06298,6.758
P06299,3.689
P06300,5.572
P06301,5.875
P06302,3.365
P06303,3.892
P06304,3.732
P06305,2.971
P06306,5.579
P06307,0.853
P06308,5.073
P06309,1.614
P06310,6.905
P06311,4.425
P06312,9.389
P06313,5.011
P06314,9.706
P06315,2.789
P06316,2.095
P06317,1.482
P06318,5.539
P06319,1.019
P06320,8.908
P06321,6.258
P06322,1.792
P06323,5.133
P06324,7.941
P06325,5.656
P06326,1.433
P06327,6.773
P06328,6.383
P06329,1.011
P06330,0.699
P06331,5.374
P06332,8.596
P06333,0.476
P06334,9.647
P06335,4.782
P06336,9.081
P06337,9.518
P06338,7.378
P06339,9.684
P06340,4.355
P06341,6.718
P06342,6.76
P06343,1.881
P06344,2.433
P06345,3.951
P06346,3.662
P06347,2.764
P06348,9.061
P06349,6.821
P06350,4.016
P06351,5.189
P06352,1.442
P06353,6.81
P06354,8.751
P06355,8.2
P06356,3.897
P06357,5.716
P06358,8.332
P06359,6.903
P06360,5.405
P06361,1.1
P06362,9.923
P06363,7.478
P06364,8.077
P06365,1.44
P06366,9.669
P06367,0.121
P06368,2.056
P06369,5.586
P06370,2.604
P06371,9.014
P06372,7.193
P06373,1.881
P06374,1.066
P06375,0.245
P06376,0.212
P06377,3.468
P06378,3.706
P06379,7.592
P06380,5.918
P06381,3.007
P06382,0.25
P06383,7.621
P06384,5.597
P06385,1.898
P06386,0.997
P06387,8.307
P06388,1.792
P06389,0.549
P06390,7.219
P06391,9.818
P06392,9.277
P06393,5.359
P06394,7.148
P06395,8.292
P06396,1.649
P06397,7.671
P06398,9.01
P06399,1.187
P06400,8.278
P06401,5.362
P06402,5.59
P06403,2.345
P06404,8.681
P06405,7.211
P06406,0.131
P06407,7.713
P06408,1.919
P06409,5.346
P06410,2.37
P06411,2.655
P06412,8.134
P06413,6.977
P06414,4.825
P06415,3.673
P06416,1.004
P06417,7.789
P06418,8.136
P06419,0.809
P06420,5.021
P06421,8.563
P06422,1.256
P06423,7.864
P06424,7.072
P06425,9.461
P06426,0.167
P06427,9.446
P06428,4.448
P06429,1.134
P06430,3.188
P06431,3.415
P06432,2.511
P06433,3.661
P06434,5.229
P06435,8.245
P06436,3.195
P06437,0.664
P06438,1.186
P06439,3.177
P06440,1.425
P06441,3.412
P06442,4.107
P06443,3.593
P06444,6.865
P06445,8.721
P06446,4.148
P06447,4.317
P06448,4.722
P06449,3.346
P06450,6.473
P06451,4.302
P06452,7.574
P06453,3.019
P06454,4.069
P06455,1.693
P06456,5.476
P06457,3.503
P06458,3.054
P06459,0.01
P06460,5.963
P06461,9.924
P06462,0.555
P06463,6.468
P06464,6.625
P06465,1.67
P06466,3.04
P06467,4.832
P06468,3.735
P06469,3.988
P06470,7.576
P06471,2.5
P06472,1.96
P06473,7.699
P06474,9.286
P06475,4.82
P06476,0.004
P06477,3.854
P06478,3.555
P06479,1.973
P06480,0.325
P06481,0.114
P06482,4.072
P06483,0.661
P06484,7.842
P06485,1.792
P06486,6.284
P06487,5.893
P06488,9.718
P06489,7.238
P06490,5.143
P06491,5.846
P06492,5.045
P06493,0.539
P06494,4.399
P06495,1.366
P06496,2.304
P06497,8.981
P06498,2.179
P06499,9.08
P06500,7.109
P06501,0.564
P06502,8.252
P06503,7.974
P06504,5.315
P06505,6.34
P06506,6.28
P06507,8.531
P06508,7.219
P06509,5.072
P06510,8.046
P06511,9.075
P06512,8.702
P06513,6.155
P06514,8.58
P06515,3.23
P06516,2.213
P06517,6.214
P06518,4.117
P06519,0.899
P06520,0.225
P06521,6.852
P06522,9.144
P06523,8.529
P06524,0.474
P06525,6.943
P06526,7.91
P06527,2.731
P06528,8.612
P06529,2.596
P06530,9.061
P06531,1.99
P06532,1.784
P06533,8.924
P06534,7.556
P06535,0.013
P06536,9.729
P06537,5.645
P06538,6.508
P06539,1.416
P06540,2.341
P06541,1.757
P06542,9.073
P06543,8.049
P06544,9.237
P06545,8.229
P06546,9.901
P06547,8.889
P06548,2.559
P06549,6.658
P06550,9.063
P06551,8.835
P06552,3.728
P06553,2.58
P06554,5.702
P06555,6.791
P06556,8.641
P06557,5.273
P06558,3.161
P06559,9.666
P06560,7.345
P06561,1.025
P06562,1.967
P06563,5.416
P06564,8.764
P06565,6.898
P06566,9.778
P06567,6.134
P06568,4.726
P06569,7.365
P06570,2.965
P06571,0.584
P06572,5.484
P06573,5.501
P06574,7.151
P06575,0.891
P06576,5.346
P06577,7.87
P06578,9.15
P06579,4.459
P06580,3.73
P06581,7.602
P06582,6.423
P06583,0.504
P06584,2.388
P06585,6.135
P06586,1.466
P06587,0.158
P06588,6.721
P06589,0.172
P06590,1.35
P06591,7.453
P06592,6.614
P06593,7.436
P06594,2.44
P06595,7.242
P06596,2.033
P06597,0.775
P06598,1.819
P06599,4.154
P06600,4.641
P06601,4.716
P06602,3.866
P06603,6.137
P06604,8.667
P06605,1.099
P06606,7.943
P06607,6.037
P06608,7.145
P06609,1.976
P06610,1.414
P06611,2.343
P06612,2.441
P06613,2.555
P06614,3.426
P06615,5.89
P06616,6.814
P06617,6.134
P06618,9.003
P06619,7.111
P06620,7.454
P06621,0.854
P06622,1.121
P06623,0.65
P06624,5.747
P06625,2.177
P06626,0.984
P06627,5.041
P06628,2.213
P06629,4.868
P06630,9.048
P06631,4.42
P06632,2.827
P06633,0.366
P06634,8.886
P06635,4.936
P06636,6.768
P06637,3.102
P06638,6.276
P06639,9.674
P06640,9.212
P06641,5.267
P06642,3.066
P06643,1.855
P06644,2.058
P06645,0.46
P06646,3.886
P06647,8.649
P06648,3.861
P06649,7.229
P06650,6.507
P06651,9.484
P06652,9.056
P06653,1.624
P06654,6.011
P06655,6.408
P06656,7.063
P06657,4.337
P06658,5.836
P06659,3.172
P06660,8.838
P06661,9.521
P06662,3.709
P06663,7.261
P06664,2.459
P06665,0.282
P06666,7.758
P06667,6.787
P06668,6.694
P06669,7.507
P06670,0.375
P06671,1.191
P06672,6.096
P06673,6.539
P06674,7.696
P06675,5.425
P06676,9.434
P06677,0.819
P06678,9.554
P06679,2.391
P06680,7.292
P06681,8.782
P06682,0.631
P06683,9.386
P06684,2.643
P06685,1.04
P06686,7.051
P06687,4.234
P06688,1.187
P06689,2.137
P06690,4.703
P06691,2.624
P06692,1.915
P06693,7.682
P06694,3.791
P06695,2.903
P06696,7.453
P06697,1.335
P06698,2.128
P06699,6.675
P06700,7.862
P06701,7.152
P06702,9.688
P06703,9.586
P06704,7.245
P06705,9.678
P06706,9.152
P06707,0.214
P06708,1.06
P06709,6.666
P06710,8.978
P06711,7.649
P06712,2.876
P06713,7.33
P06714,2.336
P06715,8.931
P06716,9.269
P06717,3.866
P06718,4.186
P06719,5.823
P06720,7.598
P06721,4.224
P06722,0.95
P06723,1.961
P06724,5.874
P06725,1.38
P06726,3.278
P06727,0.785
P06728,4.84
P06729,0.477
P06730,9.515
P06731,7.04
P06732,1.119
P06733,0.375
P06734,0.711
P06735,4.29
P06736,1.388
P06737,8.875
P06738,0.953
P06739,1.96
P06740,9.685
P06741,1.832
P06742,4.372
P06743,8.752
P06744,2.528
P06745,2.192
P06746,4.932
P06747,1.278
P06748,8.959
P06749,9.261
P06750,1.036
P06751,0.505
P06752,5.246
P06753,6.92
P06754,5.831
P06755,9.992
P06756,8.086
P06757,1.829
P06758,3.685
P06759,8.43
P06760,4.66
P06761,7.737
P06762,4.86
P06763,1.862
P06764,2.827
P06765,1.022
P06766,4.138
P06767,8.257
P06768,0.465
P06769,3.968
P06770,7.744
P06771,0.54
P06772,2.23
P06773,7.456
P06774,3.426
P06775,9.729
P06776,7.916
P06777,3.803
P06778,0.598
P06779,6.916
P06780,3.58
P06781,2.863
P06782,4.143
P06783,3.043
P06784,0.877
P06785,2.683
P06786,2.901
P06787,1.512
P06788,9.246
P06789,7.877
P06790,7.047
P06791,6.053
P06792,7.63
P06793,9.721
P06794,2.915
P06795,0.246
P06796,6.275
P06797,4.852
P06798,2.53
P06799,1.466
P06800,2.302
P06801,2.34
P06802,9.029
P06803,2.476
P06804,9.994
P06805,8.56
P06806,5.392
P06807,5.85
P06808,7.451
P06809,4.513
P06810,9.948
P06811,9.045
P06812,2.995
P06813,5.494
P06814,5.692
P06815,0.959
P06816,4.971
P06817,9.127
P06818,3.581
P06819,3.636
P06820,0.272
P06821,8.389
P06822,2.088
P06823,7.1
P06824,9.616
P06825,3.717
P06826,7.493
P06827,4.391
P06828,1.622
P06829,6.857
P06830,1.978
P06831,4.949
P06832,4.388
P06833,3.627
P06834,8.45
P06835,4.662
P06836,6.344
P06837,7.518
P06838,8.284
P06839,0.208
P06840,1.034
P06841,7.27
P06842,0.273
P06843,9.136
P06844,1.169
P06845,7.454
P06846,4.632
P06847,2.835
P06848,2.823
P06849,1.246
P06850,0.992
P06851,3.693
P06852,2.349
P06853,1.692
P06854,3.779
P06855,1.869
P06856,4.471
P06857,3.204
P06858,6.024
P06859,6.761
P06860,2.649
P06861,0.557
P06862,8.699
P06863,4.212
P06864,4.102
P06865,2.07
P06866,9.9
P06867,7.355
P06868,9.226
P06869,9.212
P06870,9.212
P06871,4.054
P06872,2.943
P06873,1.315
P06874,4.639
P06875,0.955
P06876,6.25
P06877,1.146
P06878,3.733
P06879,3.112
P06880,2.969
P06881,1.212
P06882,3.525
P06883,7.621
P06884,7.364
P06885,2.836
P06886,4.787
P06887,9.007
P06888,0.459
P06889,4.889
P06890,8.105
P06891,5.146
P06892,6.374
P06893,7.9
P06894,6.549
P06895,6.172
P06896,2.398
P06897,2.53
P06898,6.761
P06899,2.549
P06900,5.632
P06901,8.814
P06902,2.805
P06903,8.963
P06904,6.103
P06905,0.397
P06906,7.618
P06907,3.242
P06908,5.248
P06909,1.44
P06910,7.766
P06911,9.964
P06912,7.066
P06913,6.392
P06914,1.697
P06915,0.826
P06916,5.297
P06917,2.817
P06918,7.35
P06919,1.742
P06920,0.92
P06921,9.245
P06922,0.345
P06923,5.154
P06924,0.478
P06925,3.538
P06926,6.811
P06927,8.336
P06928,0.099
P06929,1.438
P06930,7.68
P06931,9.461
P06932,0.545
P06933,9.159
P06934,8.836
P06935,5.091
P06936,0.016
P06937,7.763
P06938,3.173
P06939,6.862
P06940,2.639
P06941,2.354
P06942,0.681
P06943,5.056
P06944,1.92
P06945,8.281
P06946,2.7
P06947,6.444
P06948,1.386
P06949,8.99
P06950,4.957
P06951,6.015
P06952,0.658
P06953,4.093
P06954,7.46
P06955,4.135
P06956,5.348
P06957,5.521
P06958,9.598
P06959,5.648
P06960,7.981
P06961,5.053
P06962,3.763
P06963,0.703
P06964,8.109
P06965,9.056
P06966,6.341
P06967,9.953
P06968,1.06
P06969,5.803
P06970,1.672
P06971,2.172
P06972,4.898
P06973,8.999
P06974,5.407
P06975,5.056
P06976,9.525
P06977,9.319
P06978,4.302
P06979,9.093
P06980,1.074
P06981,5.418
P06982,1.028
P06983,4.156
P06984,3.663
P06985,3.626
P06986,6.54
P06987,5.85
P06988,4.365
P06989,3.669
P06990,5.77
P06991,8.823
P06992,8.348
P06993,7.719
P06994,0.204
P06995,0.228
P06996,3.403
P06997,8.218
P06998,0.606
P06999,0.987
P07000,1.085
P07001,8.087
P07002,4.511
P07003,4.7
P07004,7.923
P07005,5.587
P07006,6.314
P07007,1.195
P07008,8.304
P07009,8.704
P07010,7.756
P07011,8.39
P07012,0.369
P07013,8.782
P07014,3.825
P07015,6.882
P07016,1.299
P07017,1.38
P07018,6.384
P07019,8.398
P07020,0.471
P07021,7.334
P07022,6.91
P07023,1.445
P07024,4.817
P07025,7.797
P07026,6.944
P07027,2.103
P07028,2.423
P07029,4.503
P07030,1.604
P07031,5.651
P07032,3.415
P07033,4.572
P07034,6.455
P07035,0.477
P07036,1.308
P07037,8.065
P07038,5.081
P07039,2.581
P07040,7.667
P07041,0.04
P07042,1.723
P07043,9.574
P07044,4.965
P07045,6.019
P07046,5.944
P07047,4.062
P07048,5.741
P07049,5.551
P07050,2.407
P07051,2.359
P07052,3.176
P07053,0.326
P07054,4.572
P07055,4.605
P07056,2.919
P07057,4.91
P07058,8.326
P07059,6.542
P07060,5.713
P07061,9.152
P07062,2.407
P07063,9.834
P07064,7.679
P07065,3.809
P07066,9.808
P07067,9.044
P07068,6.671
P07069,7.901
P07070,1.425
P07071,2.653
P07072,2.19
P07073,9.151
P07074,6.55
P07075,2.42
P07076,9.851
P07077,9.199
P07078,9.168
P07079,7.37
P07080,9.781
P07081,9.223
P07082,7.927
P07083,1.702
P07084,7.055
P07085,0.843
P07086,7.388
P07087,3.87
P07088,3.822
P07089,7.682
P07090,9.763
P07091,6.857
P07092,3.668
P07093,4.048
P07094,2.736
P07095,0.484
P07096,7.41
P07097,4.226
P07098,2.432
P07099,8.672
P07100,2.73
P07101,3.805
P07102,3.158
P07103,6.811
P07104,4.906
P07105,5.489
P07106,5.448
P07107,0.985
P07108,3.877
P07109,6.318
P07110,8.814
P07111,8.799
P07112,8.599
P07113,9.635
P07114,0.874
P07115,7.324
P07116,6.608
P07117,6.179
P07118,8.169
P07119,7.243
P07120,9.505
P07121,1.775
P07122,4.542
P07123,1.681
P07124,1.432
P07125,6.962
P07126,9.495
P07127,7.345
P07128,9.758
P07129,1.646
P07130,8.394
P07131,1.909
P07132,9.04
P07133,2.932
P07134,2.426
P07135,8.869
P07136,3.332
P07137,2.269
P07138,7.576
P07139,8.616
P07140,4.06
P07141,1.311
P07142,4.707
P07143,3.846
P07144,5.303
P07145,1.91
P07146,6.282
P07147,6.262
P07148,6.992
P07149,5.454
P07150,6.292
P07151,5.79
P07152,1.285
P07153,5.867
P07154,9.062
P07155,1.725
P07156,1.212
P07157,5.72
P07158,1.894
P07159,4.715
P07160,4.104
P07161,4.205
P07162,4.903
P07163,6.284
P07164,0.569
P07165,1.59
P07166,7.096
P07167,7.65
P07168,2.221
P07169,2.708
P07170,6.256
P07171,0.013
P07172,2.802
P07173,1.052
P07174,3.133
P07175,9.825
P07176,4.426
P07177,6.326
P07178,3.636
P07179,8.303
P07180,5.663
P07181,8.153
P07182,7.295
P07183,1.263
P07184,3.445
P07185,0.295
P07186,3.853
P07187,4.345
P07188,3.523
P07189,2.817
P07190,5.346
P07191,8.173
P07192,4.826
P07193,9.055
P07194,7.01
P07195,1.476
P07196,4.306
P07197,4.68
P07198,0.408
P07199,3.473
P07200,7.424
P07201,1.433
P07202,0.691
P07203,2.621
P07204,6.594
P07205,7.82
P07206,0.318
P07207,9.818
P07208,0.321
P07209,0.62
P07210,6.218
P07211,9.431
P07212,9.506
P07213,2.265
P07214,7.936
P07215,5.84
P07216,2.279
P07217,9.443
P07218,0.596
P07219,6.454
P07220,0.685
P07221,6.276
P07222,9.583
P07223,3.754
P07224,7.195
P07225,8.675
P07226,1.978
P07227,3.005
P07228,5.351
P07229,0.927
P07230,4.373
P07231,1.991
P07232,7.569
P07233,0.482
P07234,2.573
P07235,7.195
P07236,3.847
P07237,0.794
P07238,1.82
P07239,1.835
P07240,4.342
P07241,0.083
P07242,3.982
P07243,5.865
P07244,6.853
P07245,7.085
P07246,4.024
P07247,5.665
P07248,4.377
P07249,7.773
P07250,2.348
P07251,1.291
P07252,4.454
P07253,4.393
P07254,2.586
P07255,3.887
P07256,0.398
P07257,6.744
P07258,8.674
P07259,3.737
P07260,4.574
P07261,7.459
P07262,0.378
P07263,4.118
P07264,9.118
P07265,8.42
P07266,4.32
P07267,6.433
P07268,9.872
P07269,8.887
P07270,9.761
P07271,7.908
P07272,9.85
P07273,5.388
P07274,9.855
P07275,8.831
P07276,5.975
P07277,3.205
P07278,5.673
P07279,2.291
P07280,4.444
P07281,9.719
P07282,5.695
P07283,6.224
P07284,8.21
P07285,3.634
P07286,4.096
P07287,9.36
P07288,9.792
P07289,9.735
P07290,6.198
P07291,2.598
P07292,4.041
P07293,4.37
P07294,9.018
P07295,1.46
P07296,4.476
P07297,1.695
P07298,1.191
P07299,0.798
P07300,2.032
P07301,2.096
P07302,2.943
P07303,0.815
P07304,3.978
P07305,1.04
P07306,6.512
P07307,6.884
P07308,7.535
P07309,8.905
P07310,9.559
P07311,3.544
P07312,7.932
P07313,6.985
P07314,6.649
P07315,6.894
P07316,0.268
P07317,6.995
P07318,1.848
P07319,1.115
P07320,0.17
P07321,7.136
P07322,3.138
P07323,8.016
P07324,4.229
P07325,3.217
P07326,1.414
P07327,8.767
P07328,1.126
P07329,2.381
P07330,4.671
P07331,1.545
P07332,8.39
P07333,4.564
P07334,7.891
P07335,9.566
P07336,1.535
P07337,4.215
P07338,6.226
P07339,2.307
P07340,0.432
P07341,4.934
P07342,6.473
P07343,8.094
P07344,7.696
P07345,6.253
P07346,1.92
P07347,9.445
P07348,0.8
P07349,9.108
P07350,1.906
P07351,7.608
P07352,3.174
P07353,6.068
P07354,4.647
P07355,9.74
P07356,5.724
P07357,4.562
P07358,2.002
P07359,6.112
P07360,0.694
P07361,5.251
P07362,3.264
P07363,0.9
P07364,2.968
P07365,0.585
P07366,7.202
P07367,8.287
P07368,4.389
P07369,0.541
P07370,4.702
P07371,9.636
P07372,5.803
P07373,9.576
P07374,2.559
P07375,2.761
P07376,6.419
P07377,6.122
P07378,8.523
P07379,5.374
P07380,4.893
P07381,9.983
P07382,6.334
P07383,9.081
P07384,6.412
P07385,8.192
P07386,8.713
P07387,2.479
P07388,7.27
P07389,8.143
P07390,5.118
P07391,3.768
P07392,4.114
P07393,6.875
P07394,2.776
P07395,9.696
P07396,0.407
P07397,7.693
P07398,4.421
P07399,4.218
P07400,9.088
P07401,0.851
P07402,5.394
P07403,5.201
P07404,1.741
P07405,5.637
P07406,0.733
P07407,3.922
P07408,0.684
P07409,6.467
P07410,3.358
P07411,1.01
P07412,6.094
P07413,8.786
P07414,6.833
P07415,0.028
P07416,8.512
P07417,2.164
P07418,1.074
P07419,5.376
P07420,1.874
P07421,8.272
P07422,0.39
P07423,0.577
P07424,7.944
P07425,9.118
P07426,2.538
P07427,4.109
P07428,8.083
P07429,8.69
P07430,0.944
P07431,0.194
P07432,4.255
P07433,7.463
P07434,9.589
P07435,1.108
P07436,4.497
P07437,1.845
P07438,3.756
P07439,0.474
P07440,2.343
P07441,9.887
P07442,0.811
P07443,7.467
P07444,1.404
P07445,9.69
P07446,9.242
P07447,0.283
P07448,3.539
P07449,3.675
P07450,8.591
P07451,2.318
P07452,1.78
P07453,4.515
P07454,0.554
P07455,6.366
P07456,2.607
P07457,6.617
P07458,2.253
P07459,9.905
P07460,3.468
P07461,6.308
P07462,7.42
P07463,8.402
P07464,4.95
P07465,0.59
P07466,2.522
P07467,7.278
P07468,7.412
P07469,6.699
P07470,9.525
P07471,5.606
P07472,4.933
P07473,9.513
P07474,9.233
P07475,5.624
P07476,6.841
P07477,7.292
P07478,0.643
P07479,0.331
P07480,0.911
P07481,9.303
P07482,9.311
P07483,9.639
P07484,8.343
P07485,9.526
P07486,4.596
P07487,3.548
P07488,8.58
P07489,4.76
P07490,5.272
P07491,1.703
P07492,4.325
P07493,5.642
P07494,4.472
P07495,8.794
P07496,6.647
P07497,4.858
P07498,6.124
P07499,3.364
P07500,9.116
P07501,5.56
P07502,6.62
P07503,3.357
P07504,6.863
P07505,4.95
P07506,2.246
P07507,0.177
P07508,9.677
P07509,2.818
P07510,5.327
P07511,7.782
P07512,8.728
P07513,5.914
P07514,9.941
P07515,1.115
P07516,5.218
P07517,1.363
P07518,9.667
P07519,2.769
P07520,0.62
P07521,9.653
P07522,7.697
P07523,5.135
P07524,6.697
P07525,5.527
P07526,2.258
P07527,3.743
P07528,5.763
P07529,3.975
P07530,7.979
P07531,6.714
P07532,8.901
P07533,5.27
P07534,0.245
P07535,7.117
P07536,2.452
P07537,2.654
P07538,6.081
P07539,9.641
P07540,4.858
P07541,6.122
P07542,4.463
P07543,0.193
P07544,2.854
P07545,3.118
P07546,3.594
P07547,0.365
P07548,5.924
P07549,5.164
P07550,9.797
P07551,2.478
P07552,0.612
P07553,1.236
P07554,0.013
P07555,0.841
P07556,5.812
P07557,1.207
P07558,2.948
P07559,0.713
P07560,5.655
P07561,2.655
P07562,8.433
P07563,5.354
P07564,1.004
P07565,3.457
P07566,3.639
P07567,0.593
P07568,9.692
P07569,8.175
P07570,7.499
P07571,4.332
P07572,0.056
P07573,9.991
P07574,7.431
P07575,3.476
P07576,8.058
P07577,9.944
P07578,7.427
P07579,9.623
P07580,9.384
P07581,7.623
P07582,1.699
P07583,5.944
P07584,6.822
P07585,4.641
P07586,7.007
P07587,2.721
P07588,9.955
P07589,2.151
P07590,6.264
P07591,5.451
P07592,0.033
P07593,1.415
P07594,8.849
P07595,0.173
P07596,3.933
P07597,1.951
P07598,2.841
P07599,5.404
P07600,7.518
P07601,7.193
P07602,8.484
P07603,6.665
P07604,2.999
P07605,4.394
P07606,1.328
P07607,6.193
P07608,3.936
P07609,1.614
P07610,7.466
P07611,6.096
P07612,0.9
P07613,4.362
P07614,1.486
P07615,2.001
P07616,6.136
P07617,9.669
P07618,0.738
P07619,4.202
P07620,7.005
P07621,2.619
P07622,9.227
P07623,0.98
P07624,5.309
P07625,2.96
P07626,6.207
P07627,0.363
P07628,2.871
P07629,7.158
P07630,5.852
P07631,0.085
P07632,8.866
P07633,4.245
P07634,7.965
P07635,6.472
P07636,8.28
P07637,9.401
P07638,1.567
P07639,7.984
P07640,3.324
P07641,2.164
P07642,5.005
P07643,2.728
P07644,0.419
P07645,8.183
P07646,5.21
P07647,2.271
P07648,6.832
P07649,8.825
P07650,4.154
P07651,9.17
P07652,8.227
P07653,9.059
P07654,8.696
P07655,9.588
P07656,5.149
P07657,3.661
P07658,5.597
P07659,5.039
P07660,8.134
P07661,2.661
P07662,9.417
P07663,2.749
P07664,4.16
P07665,2.403
P07666,9.179
P07667,1.552
P07668,0.456
P07669,8.683
P07670,7.709
P07671,6.796
P07672,7.232
P07673,2.126
P07674,1.037
P07675,6.324
P07676,7.092
P07677,8.83
P07678,3.445
P07679,5.913
P07680,0.491
P07681,7.927
P07682,5.509
P07683,7.574
P07684,1.584
P07685,3.211
P07686,4.101
P07687,6.837
P07688,2.12
P07689,7.149
P07690,2.112
P07691,0.845
P07692,2.913
P07693,7.577
P07694,6.94
P07695,4.625
P07696,4.325
P07697,7.379
P07698,0.58
P07699,7.419
P07700,4.677
P07701,2.455
P07702,5.895
P07703,1.371
P07704,4.581
P07705,1.725
P07706,4.506
P07707,5.083
P07708,3.817
P07709,6.643
P07710,7.563
P07711,4.349
P07712,2.844
P07713,2.888
P07714,3.169
P07715,0.335
P07716,6.454
P07717,3.315
P07718,6.933
P07719,5.298
P07720,3.383
P07721,5.48
P07722,4.68
P07723,5.559
P07724,3.196
P07725,5.098
P07726,7.443
P07727,4.973
P07728,3.342
P07729,5.014
P07730,6.813
P07731,9.314
P07732,1.265
P07733,6.642
P07734,8.701
P07735,0.103
P07736,0.216
P07737,8.842
P07738,9.312
P07739,6.976
P07740,3.947
P07741,2.958
P07742,8.755
P07743,1.458
P07744,9.034
P07745,8.248
P07746,7.588
P07747,5.699
P07748,0.907
P07749,4.634
P07750,3.508
P07751,6.091
P07752,9.381
P07753,3.838
P07754,9.092
P07755,5.865
P07756,3.717
P07757,9.132
P07758,8.765
P07759,2.308
P07760,8.905
P07761,4.758
P07762,9.359
P07763,6.946
P07764,2.973
P07765,9.735
P07766,4.609
P07767,8.417
P07768,3.663
P07769,3.233
P07770,2.395
P07771,5.5
P07772,2.752
P07773,7.53
P07774,9.583
P07775,3.095
P07776,2.602
P07777,3.047
P07778,1.04
P07779,8.449
P07780,9.91
P07781,2.779
P07782,4.07
P07783,7.983
P07784,8.211
P07785,7.959
P07786,9.42
P07787,0.685
P07788,5.825
P07789,0.824
P07790,2.776
P07791,3.086
P07792,5.089
P07793,7.145
P07794,2.861
P07795,3.531
P07796,9.095
P07797,3.271
P07798,4.489
P07799,4.397
P07800,9.245
P07801,3.994
P07802,3.792
P07803,3.425
P07804,0.489
P07805,6.047
P07806,7.187
P07807,8.263
P07808,6.882
P07809,6.043
P07810,1.339
P07811,5.886
P07812,5.855
P07813,6.683
P07814,9.508
P07815,7.58
P07816,9.435
P07817,7.449
P07818,6.003
P07819,9.395
P07820,4.571
P07821,6.308
P07822,8.288
P07823,0.295
P07824,6.816
P07825,4.012
P07826,5.956
P07827,1.921
P07828,4.719
P07829,1.36
P07830,7.831
P07831,3.125
P07832,7.39
P07833,9.68
P07834,3.508
P07835,9.072
P07836,4.579
P07837,6.091
P07838,7.774
P07839,3.805
P07840,0.938
P07841,2.4
P07842,7.399
P07843,9.139
P07844,8.965
P07845,8.359
P07846,0.513
P07847,8.39
P07848,9.969
P07849,8.829
P07850,0.396
P07851,4.055
P07852,1.51
P07853,8.83
P07854,6.801
P07855,2.182
P07856,8.629
P07857,9.436
P07858,3.619
P07859,5.182
P07860,5.671
P07861,4.596
P07862,9.293
P07863,5.552
P07864,0.215
P07865,9.787
P07866,4.047
P07867,5.936
P07868,4.922
P07869,5.18
P07870,5.895
P07871,9.657
P07872,5.657
P07873,5.689
P07874,0.857
P07875,4.866
P07876,7.275
P07877,8.787
P07878,2.242
P07879,3.294
P07880,9.456
P07881,7.323
P07882,1.318
P07883,3.693
P07884,0.156
P07885,9.665
P07886,5.43
P07887,9.298
P07888,8.94
P07889,6.565
P07890,1.749
P07891,1.137
P07892,1.794
P07893,1.403
P07894,4.24
P07895,0.258
P07896,7.923
P07897,6.888
P07898,2.366
P07899,5.536
P07900,4.64
P07901,2.204
P07902,3.843
P07903,3.916
P07904,6.852
P07905,5.792
P07906,7.29
P07907,5.664
P07908,3.274
P07909,9.002
P07910,8.766
P07911,5.206
P07912,6.026
P07913,5.31
P07914,7.042
P07915,0.766
P07916,1.01
P07917,0.458
P07918,1.931
P07919,7.596
P07920,9.19
P07921,7.234
P07922,6.391
P07923,7.333
P07924,0.027
P07925,3.181
P07926,4.409
P07927,8.301
P07928,1.831
P07929,6.923
P07930,6.654
P07931,5.414
P07932,1.077
P07933,1.665
P07934,6.609
P07935,9.787
P07936,2.017
P07937,1.397
P07938,1.734
P07939,1.501
P07940,3.705
P07941,1.675
P07942,4.268
P07943,5.71
P07944,7.143
P07945,6.457
P07946,9.718
P07947,2.876
P07948,9.307
P07949,9.862
P07950,7.028
P07951,0.569
P07952,6.167
P07953,3.04
P07954,0.076
P07955,1.022
P07956,7.619
P07957,3.606
P07958,7.87
P07959,1.031
P07960,1.358
P07961,8.887
P07962,4.909
P07963,0.969
P07964,2.679
P07965,9.891
P07966,6.683
P07967,5.08
P07968,0.983
P07969,7.286
P07970,0.725
P07971,2.914
P07972,6.599
P07973,6.465
P07974,0.367
P07975,4.013
P07976,2.859
P07977,2.988
P07978,7.345
P07979,1.736
P07980,9.201
P07981,4.255
P07982,7.049
P07983,3.869
P07984,0.22
P07985,8.957
P07986,2.432
P07987,3.88
P07988,2.707
P07989,9.108
P07990,1.361
P07991,3.232
P07992,2.885
P07993,9.84
P07994,8.783
P07995,8.822
P07996,1.043
P07997,7.489
P07998,5.798
P07999,3.157
P08000,1.17
P08001,4.781
P08002,9.24
P08003,7.755
P08004,1.245
P08005,4.067
P08006,5.106
P08007,1.747
P08008,9.431
P08009,2.442
P08010,6.464
P08011,5.881
P08012,3.318
P08013,2.526
P08014,6.615
P08015,2.223
P08016,6.815
P08017,8.839
P08018,4.216
P08019,3.834
P08020,9.529
P08021,1.25
P08022,7.834
P08023,9.126
P08024,5.305
P08025,4.392
P08026,4.281
P08027,6.288
